Model Name,Price
Lenovo IdeaPad Slim 3 Intel Core i3 12th Gen 1215U - (8 GB/256 GB SSD/Windows 11 Home) 15IAU7 Thin and...,"29,990"
Lenovo IdeaPad Slim 3 Intel Core i5 12th Gen 1235U - (8 GB/512 GB SSD/Windows 11 Home) 15IAU7 Thin and...,"46,990"
HP AMD Ryzen 7 Octa Core 5700U - (16 GB/512 GB SSD/Windows 11 Home) 15s-EQ2084AU Laptop,"55,400"
ASUS X1504ZA Intel Core i3 12th Gen 12th Gen Intel Core i3-1215U - (8 GB/512 GB SSD/Windows 11 Home) X...,"34,990"
Lenovo IdeaPad Slim 1 AMD Ryzen 3 Quad Core 7320U - (8 GB/512 GB SSD/Windows 11 Home) 15AMN7 Thin and ...,"30,990"
Lenovo Ideapad Intel Celeron Dual Core N4020 - (4 GB/64 GB EMMC Storage/Chrome OS) 11IGL05 Chromebook,"15,990"
Lenovo IdeaPad Slim 3 Intel Core i3 13th Gen 1305U - (8 GB/512 GB SSD/Windows 11 Home) 15IRU8 Thin and...,"39,490"
ASUS Intel Celeron Dual Core N4020 - (4 GB/1 TB HDD/Windows 10 Home) X543MA-GQ1015T Laptop,"19,780"
Infinix X2 Slim Series Intel Core i5 11th Gen 1155G7 - (16 GB/1 TB SSD/Windows 11 Home) XL23 Thin and ...,"39,990"
HP Intel Core i5 13th Gen 1340P - (16 GB/512 GB SSD/Windows 11 Home) 15-eg3027TU Thin and Light Laptop,"71,990"
Lenovo IdeaPad Slim 5 Intel Core Ultra 5 125H - (16 GB/1 TB SSD/Windows 11 Home) 16IMH9 Laptop,"78,990"
Acer Aspire 7 Intel Core i5 12th Gen 12450H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA Ge...,"50,990"
ASUS Intel Core i3 10th Gen 1005G1 - (4 GB + 32 GB Optane/512 GB SSD/Windows 10 Home) X515JA-EJ372TS T...,"29,999"
Lenovo IdeaPad Gaming 3 AMD Ryzen 5 Hexa Core AMD R5-5600H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Gr...,"64,419"
Lenovo IdeaPad 3 Intel Core i7 12th Gen 1255U - (16 GB/512 GB SSD/Windows 11 Home) 15IAU7 Thin and Lig...,"59,990"
ASUS ROG Strix Scar 16 (2024) Intel Core i9 14th Gen 14900HX - (32 GB/2 TB SSD/Windows 11 Home/16 GB G...,"3,29,046"
HP Pavilion Intel Core i5 13th Gen 1340p - (16 GB/512 GB SSD/Windows 11 Home) 15-eg3027TU Thin and Lig...,"71,680"
Lenovo V15 Intel Core i3 11th Gen 1115G4 - (4 GB/256 GB SSD/Windows 10 Home) V15 ITL G2 Thin and Light...,"32,990"
Colorful Evol P-15 Intel Core i7 12th Gen 12650H - (16 GB/512 GB SSD/Windows 11 Home/8 GB Graphics/NVI...,"86,990"
"ASUS Zenbook S 13 OLED (2023) 1 cm Thin & 1 kg Light, Intel EVO Intel Core i7 13th Gen 1335U - (16 GB/...","1,09,990"
Acer Aspire 7 (2023) Intel Core i5 12th Gen 12450H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/N...,"53,999"
Lenovo IdeaPad Slim 5 Intel Core i5 13th Gen 13500H - (16 GB/512 GB SSD/Windows 11 Home) 16IRL8 Thin a...,"70,990"
ASUS VivoBook Gaming Intel Core i5 9th Gen 9300H - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home/4 GB Grap...,"72,500"
ASUS ROG Strix Scar 16 (2024) Intel Core i9 14th Gen 14900HX - (32 GB/2 TB SSD/Windows 11 Home/12 GB G...,"2,89,990"
Lenovo IdeaPad Slim 3 Intel Core i3 12th Gen 1215U - (8 GB/256 GB SSD/Windows 11 Home) 15IAU7 Thin and...,"29,990"
Lenovo IdeaPad Slim 3 Intel Core i5 12th Gen 1235U - (8 GB/512 GB SSD/Windows 11 Home) 15IAU7 Thin and...,"46,990"
Lenovo AMD Ryzen 5 Ryzen™ 5 - (8 GB/512 GB SSD/Windows 11 Home) 82R400BGIN Thin and Light Laptop,"36,180"
Acer Predator Helios Neo 16 2024 Intel Core i9 14th Gen 14900HX - (16 GB/1 TB SSD/Windows 11 Home/8 GB...,"1,79,999"
HP 15s Intel Core i3 11th Gen 1115G4 - (8 GB/512 GB SSD/Windows 11 Home) 15s-fq2671TU Thin and Light L...,"38,000"
Lenovo Lenovo Legion Slim 5 AI Powered AMD Ryzen 7 Octa Core 7840HS - (16 GB/512 GB SSD/Windows 11 Hom...,"1,11,990"
Lenovo IdeaPad Slim 1 AMD Ryzen 3 Quad Core 7320U - (8 GB/512 GB SSD/Windows 11 Home) 15AMN7 Thin and ...,"30,990"
Lenovo Ideapad Intel Celeron Dual Core N4020 - (4 GB/64 GB EMMC Storage/Chrome OS) 11IGL05 Chromebook,"15,990"
HP OMEN Intel Core i7 12th Gen 12700H - (16 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVIDIA GeForce R...,"1,22,990"
HP Pavilion Gaming AMD Ryzen 7 Octa Core AMD R7-4800H - (16 GB/1 TB HDD/256 GB SSD/Windows 10 Home/4 G...,"68,200"
Lenovo IdeaPad Slim 5 Intel Core Ultra 5 125H - (16 GB/1 TB SSD/Windows 11 Home) 16IMH9 Laptop,"78,990"
Acer Aspire 7 Intel Core i5 12th Gen 12450H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA Ge...,"50,990"
ASUS Vivobook 15 Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Home) X1502ZA-EJ322WS Thin...,"34,990"
DELL Inspiron 5430 Intel Core i5 13th Gen - (16 GB/512 GB SSD/Windows 11 Home) IN54308TR2G001ORS1 Lapt...,"67,790"
Infinix X1 Slim Series Intel Core i5 10th Gen 1035G1 - (8 GB/512 GB SSD/Windows 11 Home) XL21 Thin and...,"44,990"
HP Victus Intel Core i5 12th Gen 12450H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForc...,"56,990"
Lenovo IdeaPad 3 Intel Core i7 12th Gen 1255U - (16 GB/512 GB SSD/Windows 11 Home) 15IAU7 Thin and Lig...,"59,990"
ASUS ROG Strix Scar 16 (2024) Intel Core i9 14th Gen 14900HX - (32 GB/2 TB SSD/Windows 11 Home/16 GB G...,"3,29,046"
ASUS VivoBook 15 (2022) Intel Core i5 11th Gen 1135G7 - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home) X51...,"48,500"
Lenovo Ideapad Gaming 3 AMD AMD Ryzen 5 Hexa Core 5600H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graph...,"49,990"
Acer Aspire 7 (2023) Intel Core i5 12th Gen 12450H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/N...,"53,999"
Lenovo IdeaPad Slim 5 Intel Core i5 13th Gen 13500H - (16 GB/512 GB SSD/Windows 11 Home) 16IRL8 Thin a...,"70,990"
Lenovo Intel Core i5 13th Gen 13420H - (16 GB/512 GB SSD/Windows 11 Home) 83EM0023IN Laptop,"60,500"
ASUS Chromebook Intel Celeron Dual Core N4500 - (4 GB/64 GB EMMC Storage/Chrome OS) CX1400FKA-EC0158 C...,"25,751"
ASUS Vivobook 15 Intel Core i5 12th Gen 1235U - (8 GB/512 GB SSD/Windows 11 Home) X1504ZA-NJ521WS Thin...,"45,990"
MSI Prestige 14 Intel Core i7 10th Gen 10510U - (16 GB/512 GB SSD/Windows 10 Home/2 GB Graphics) Prest...,"66,047"
AXL Intel Celeron Dual Core N4020 - (4 GB/128 GB SSD/Windows 11 Home) AXL14W_LAP01 Thin and Light Lapt...,"12,990"
Lenovo Ideapad Intel Celeron Dual Core N4020 - (4 GB/64 GB EMMC Storage/Chrome OS) 11IGL05 Chromebook,"15,990"
Ultimus Elite Intel Core i5 10th Gen 1035G4 - (8 GB/512 GB SSD/Windows 11 Home) NU14U3INF56BN-MB Thin ...,"26,990"
MSI Stealth 16 AI Studio Intel Core Ultra 7 155H - (32 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVIDI...,"1,99,990"
Lenovo IdeaPad Slim 3 Intel Core i3 12th Gen 1215U - (8 GB/256 GB SSD/Windows 11 Home) 15IAU7 Thin and...,"29,990"
Lenovo IdeaPad Slim 1 AMD Ryzen 3 Quad Core 7320U - (8 GB/512 GB SSD/Windows 11 Home) 15AMN7 Thin and ...,"30,990"
Acer Predator Helios 16 2024 Intel Core i9 14th Gen 14900HX - (32 GB/1 TB SSD/Windows 11 Home/12 GB Gr...,"2,49,999"
DELL Inspiron 5430 Intel Core i5 13th Gen - (8 GB/512 GB SSD/Windows 11 Home) IN5430YXVW9M01ORS1 Lapto...,"57,790"
HP Pavilion Plus AI Powered Laptop AMD Ryzen 7 Octa Core 7840U - (16 GB/1 TB SSD/Windows 11 Home) 14-e...,"91,990"
HP 15s Intel Core i3 11th Gen 1125G4 - (8 GB/512 GB SSD/Windows 11 Home) 15s-FR2508TU Laptop,"38,491"
Lenovo IdeaPad Slim1 AMD Ryzen 5 Hexa Core 5500U - (8 GB/512 GB SSD/Windows 11 Home) 15ACL6 | 15ACL7 T...,"35,990"
Lenovo IdeaPad Slim 5 Intel Core Ultra 5 125H - (16 GB/1 TB SSD/Windows 11 Home) 16IMH9 Laptop,"78,990"
SAMSUNG Galaxy Book4 Pro Evo Intel Core Ultra 5 125H - (16 GB/512 GB SSD/Windows 11 Home) NP940XGK-KS1...,"1,21,990"
HP AMD Ryzen 5 Hexa Core - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics) 15-FB1001AX Laptop,"54,900"
Lenovo IdeaPad 3 Intel Core i7 12th Gen 1255U - (16 GB/512 GB SSD/Windows 11 Home) 15IAU7 Thin and Lig...,"59,990"
Lenovo IdeaPad Slim 3 AMD Ryzen 7 Octa Core 5700U - (16 GB/512 GB SSD/Windows 11 Home) 15ALC6 Thin and...,"46,990"
Lenovo Intel Core i3 11th Gen 1115G4 - (8 GB/256 GB SSD/Windows 11 Home) G2ITL Laptop,"32,490"
Acer Swift 3 Intel EVO Intel Core i5 12th Gen 1240P - (8 GB/512 GB SSD/Windows 11 Home) SF314-512 Thin...,"60,999"
DELL Inspiron 5620 Intel Core i5 12th Gen 1235U - (16 GB/512 GB SSD/Windows 11 Home) Inspiron 5620 Lap...,"61,990"
HP 15s (2023) Intel Core i3 13th Gen 1315U - (8 GB/512 GB SSD/Windows 11 Home) 15-fd0018TU Thin and Li...,"39,990"
Lenovo IdeaPad Slim 3 Intel Core i3 12th Gen 1215U - (8 GB/256 GB SSD/Windows 11 Home) 15IAU7 Thin and...,"29,990"
Lenovo IdeaPad Slim 3 Intel Core i5 12th Gen 1235U - (8 GB/512 GB SSD/Windows 11 Home) 15IAU7 Thin and...,"46,990"
"ASUS Vivobook Pro 15 For Creator, AMD Ryzen 5 Hexa Core 5600HS - (16 GB/512 GB SSD/Windows 11 Home/4 G...","56,799"
DELL Intel Core i5 13th Gen 1335U - (16 GB/1 TB SSD/Windows 11 Home) Inspiron 3530 Thin and Light Lapt...,"63,731"
Lenovo IdeaPad Slim 1 AMD Ryzen 3 Quad Core 7320U - (8 GB/512 GB SSD/Windows 11 Home) 15AMN7 Thin and ...,"30,990"
Lenovo Ideapad Intel Celeron Dual Core N4020 - (4 GB/64 GB EMMC Storage/Chrome OS) 11IGL05 Chromebook,"15,990"
Lenovo IdeaPad Slim 3 Intel Core i3 11th Gen 1115G4 - (8 GB/512 GB SSD/Windows 11 Home) Ideapad 3 15IT...,"34,099"
ASUS TUF Gaming A15 with 90Whr Battery AMD Ryzen 7 Octa Core 6800H - (16 GB/1 TB SSD/Windows 11 Home/6...,"1,03,000"
"ASUS Zenbook Pro 14 Duo OLED (2023) For Creator, Intel H-Series Intel Core i5 13th Gen 13500H - (16 GB...","1,49,990"
DELL Alienware Intel Core i7 12th Gen 12700H - (32 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVIDIA Ge...,"2,37,890"
Lenovo IdeaPad Slim 5 Intel Core Ultra 5 125H - (16 GB/1 TB SSD/Windows 11 Home) 16IMH9 Laptop,"78,990"
Acer Aspire 7 Intel Core i5 12th Gen 12450H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA Ge...,"50,990"
ASUS Chromebook Intel Celeron Dual Core N4020 - (4 GB/64 GB EMMC Storage/Chrome OS) CX1101CMA_ID-GJ000...,"16,990"
Infinix INBook X1 Neo Series Intel Celeron Quad Core N5100 - (4 GB/128 GB SSD/Windows 11 Home) XL22 Th...,"22,890"
Lenovo IdeaPad 3 Intel Core i7 12th Gen 1255U - (16 GB/512 GB SSD/Windows 11 Home) 15IAU7 Thin and Lig...,"59,990"
ASUS ROG Strix Scar 16 (2024) Intel Core i9 14th Gen 14900HX - (32 GB/2 TB SSD/Windows 11 Home/16 GB G...,"3,29,046"
ASUS Vivobook Go 14 (2023) AMD Ryzen 3 Quad Core 7320U - (8 GB/512 GB SSD/Windows 11 Home) E1404FA-NK3...,"37,480"
HP HP 445G8 ProBook AMD Ryzen 7 Dual Core 5th Gen - (8 GB/512 GB SSD/DOS) 7K2J9PA#ACJ Notebook,"46,990"
HP Pavilion Intel Core i5 12th Gen 1235U - (16 GB/1 TB SSD/Windows 11 Home) 14-dv2153TU Thin and Light...,"70,899"
HP 14s AMD Ryzen 3 Quad Core - (8 GB/512 GB SSD/Windows 10 Home) 14s-fq1029AU Thin and Light Laptop,"43,999"
Acer Aspire 7 (2023) Intel Core i5 12th Gen 12450H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/N...,"53,999"
Lenovo IdeaPad Slim 5 Intel Core i5 13th Gen 13500H - (16 GB/512 GB SSD/Windows 11 Home) 16IRL8 Thin a...,"70,990"
ASUS X1502ZA Intel Core i3 12th Gen Intel Core i3-1215U Processor - (8 GB/512 GB SSD/Windows 11 Home) ...,"37,990"
HP Pavilion Plus AI Powered Laptop AMD Ryzen 7 Octa Core 7840U - (16 GB/1 TB SSD/Windows 11 Home) 14-e...,"91,990"
Lenovo IdeaPad Slim 3 Intel Core i3 12th Gen 1215U - (8 GB/256 GB SSD/Windows 11 Home) 15IAU7 Thin and...,"29,990"
Lenovo IdeaPad Slim 3 Intel Core i5 12th Gen 1235U - (8 GB/512 GB SSD/Windows 11 Home) 15IAU7 Thin and...,"46,990"
ASUS Intel Core i3 12th Gen - (8 GB/512 GB SSD/Windows 11 Home) X1502ZAEJ323WS Laptop,"35,499"
HP Victus Gaming AMD Ryzen 5 Hexa Core 5600H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA G...,"51,599"
HP Victus Intel Core i7 12th Gen 12650H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeFor...,"79,990"
HP Spectre x360 Intel Core Ultra 7 155H - (32 GB/1 TB SSD/Windows 11 Home/6 GB Graphics) aa0664TX 2 in...,"2,00,990"
Lenovo IdeaPad Slim 1 AMD Ryzen 3 Quad Core 7320U - (8 GB/512 GB SSD/Windows 11 Home) 15AMN7 Thin and ...,"30,990"
Lenovo Ideapad Intel Celeron Dual Core N4020 - (4 GB/64 GB EMMC Storage/Chrome OS) 11IGL05 Chromebook,"15,990"
HP Intel Core i3 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) 250 G8 Thin and Light Laptop,"35,999"
MSI Bravo 15 AMD Ryzen 7 Octa Core 7th Gen Ryzen 7 7735HS - (16 GB/1 TB SSD/Windows 11 Home/6 GB Graph...,"89,990"
Lenovo IdeaPad Slim1 AMD Ryzen 5 Hexa Core 5500U - (8 GB/512 GB SSD/Windows 11 Home) 15ACL6 | 15ACL7 T...,"35,990"
Lenovo IdeaPad Slim 5 Intel Core Ultra 5 125H - (16 GB/1 TB SSD/Windows 11 Home) 16IMH9 Laptop,"78,990"
Lenovo V14 Intel Core i5 11th Gen - (8 GB/512 GB SSD/DOS) V14 Business Laptop,"45,990"
WINGS Nuvobook S1 Aluminium Alloy Metal Body Intel Intel Core i3 11th Gen 1125G4 - (8 GB/256 GB SSD/Wi...,"21,990"
ASUS ExpertBook B9 Intel Core i5 10th Gen 10210U - (8 GB/512 GB SSD/Windows 10 Home) ExpertBook B9 B94...,"69,911"
Acer Aspire 5 Gaming Intel Core i5 13th Gen 1335U - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NV...,"60,999"
Acer Aspire 7 Intel Core i5 12th Gen 12450H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA Ge...,"50,990"
Lenovo IdeaPad 3 Intel Core i7 12th Gen 1255U - (16 GB/512 GB SSD/Windows 11 Home) 15IAU7 Thin and Lig...,"59,990"
ASUS Vivobook K15 OLED AMD Ryzen 5 Hexa Core AMD R5-5500U - (16 GB/512 GB SSD/Windows 11 Home) KM513UA...,"54,999"
DELL Inspiron Intel Core i3 11th Gen 1115G4 - (8 GB/1 TB HDD/256 GB SSD/Windows 11 Home) Inspiron 3511...,"34,499"
ASUS ROG Strix Scar 16 (2024) Intel Core i9 14th Gen 14900HX - (32 GB/2 TB SSD/Windows 11 Home/16 GB G...,"3,29,046"
Acer Aspire 7 (2023) Intel Core i5 12th Gen 12450H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/N...,"53,999"
Infinix Y4 Max Series Intel Core i3 13th Gen 1315U - (16 GB/512 GB SSD/Windows 11 Home) YL613 Thin and...,"36,990"
HP G Series Intel Core i3 10th Gen 1005G1 - (4 GB/512 GB SSD/Windows 10 Home) 250 G8 Thin and Light La...,"30,007"
HP 240 G8 Intel Core i3 11th Gen 11th Generation Intel® Core™ i3 processor - (8 GB/512 GB SSD/DOS) 240...,"33,400"
Lenovo Intel Core i7 11th Gen - (16 GB/512 GB SSD/Windows 11 Pro/2 GB Graphics) ThinkPad T14 Gen 2 Bus...,"97,999"
Lenovo IdeaPad Slim 3 Intel Core i5 12th Gen 1235U - (8 GB/512 GB SSD/Windows 11 Home) 15IAU7 Thin and...,"46,990"
MSI Vector 17 HX Intel Core i9 14th Gen 14900HX - (32 GB/2 TB SSD/Windows 11 Home/8 GB Graphics/NVIDIA...,"2,39,990"
DELL Inspiron 3511 Intel Core i3 11th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home) 3511 Laptop,"39,999"
ASUS Zenbook S 13 OLED Intel Core Ultra 7 155U - (32 GB/1 TB SSD/Windows 11 Home) UX5304MA-NQ761WS Thi...,"1,39,990"
Lenovo IdeaPad Slim 3 Intel Core i3 12th Gen 1215U - (8 GB/256 GB SSD/Windows 11 Home) 15IAU7 Thin and...,"29,990"
Lenovo IdeaPad Slim 1 AMD Ryzen 3 Quad Core 7320U - (8 GB/512 GB SSD/Windows 11 Home) 15AMN7 Thin and ...,"30,990"
GIGABYTE Intel Core i5 12th Gen 12500H - (16 GB/512 GB SSD/Windows 11 Pro/8 GB Graphics/NVIDIA GeForce...,"77,990"
HP Pavilion Intel Core i5 11th Gen 1135G7 - (16 GB/512 GB SSD/Windows 10 Home) 14-dy0053TU Thin and Li...,"69,000"
Acer Nitro 5 Intel Core i5 12th Gen 12500H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA Ge...,"74,499"
Ultimus Elite Intel Core i5 10th Gen - (8 GB/512 GB SSD/Windows 11 Home) NU14U3INF56BN-CS Thin and Lig...,"26,990"
Lenovo Ideapad Intel Celeron Dual Core N4020 - (4 GB/64 GB EMMC Storage/Chrome OS) 11IGL05 Chromebook,"15,990"
Lenovo IdeaPad Slim1 AMD Ryzen 5 Hexa Core 5500U - (8 GB/512 GB SSD/Windows 11 Home) 15ACL6 | 15ACL7 T...,"35,990"
ASUS Intel Hexa Core i5 - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX Optimus NV...,"51,400"
Lenovo Intel Core i5 11th Gen 1135G7 - (8 GB/512 GB SSD/Windows 10 Home) V14 ITL G2 Thin and Light Lap...,"43,853"
Lenovo IdeaPad Slim 5 Intel Core Ultra 5 125H - (16 GB/1 TB SSD/Windows 11 Home) 16IMH9 Laptop,"78,990"
Lenovo IdeaPad 3 Intel Core i7 12th Gen 1255U - (16 GB/512 GB SSD/Windows 11 Home) 15IAU7 Thin and Lig...,"59,990"
ASUS Vivobook 16X AMD Ryzen 5 Hexa Core R5-5600H - (16 GB/512 GB SSD/Windows 11 Home) M1603QA-MB511WS ...,"57,990"
Colorful Evol P-15 Intel Core i7 12th Gen 12650H - (16 GB/512 GB SSD/Windows 11 Home/8 GB Graphics/NVI...,"86,990"
DELL AMD Ryzen 5 Quad Core - (8 GB/512 GB SSD/Windows 11 Home) D585059WIN8 Thin and Light Laptop,"43,890"
Lenovo IdeaPad Slim 3 Intel Core i3 11th Gen 1115G4 - (8 GB/512 GB SSD/Windows 11 Home) 14ITL6 Thin an...,"38,500"
ASUS ROG Strix Scar 16 (2024) Intel Core i9 14th Gen 14900HX - (32 GB/2 TB SSD/Windows 11 Home/16 GB G...,"3,29,046"
Acer Aspire 7 Intel Core i5 12th Gen 12450H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA Ge...,"50,990"
Lenovo Intel Core i3 11th Gen 1115G4 - (4 GB/256 GB SSD/Windows 10 Home) V15 ITL G2 Thin and Light Lap...,"34,031"
DELL Inspiron Intel Core i3 11th Gen 1115G4 - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home) Inspiron 3511...,"42,999"
Lenovo IdeaPad Slim 3 Intel Core i3 12th Gen 1215U - (8 GB/256 GB SSD/Windows 11 Home) 15IAU7 Thin and...,"29,990"
Lenovo IdeaPad Slim 1 AMD Ryzen 3 Quad Core 7320U - (8 GB/512 GB SSD/Windows 11 Home) 15AMN7 Thin and ...,"30,990"
HP 14s (2023) Backlit Intel Core i3 11th Gen 1115G4 - (8 GB/512 GB SSD/Windows 11 Home) 14s-dq2649tu T...,"43,990"
ASUS VivoBook 16X AMD Ryzen 7 Octa Core 5800HS - (16 GB/512 GB SSD/Windows 11 Home) M1603QA-MB711WS Th...,"57,790"
ASUS TUF Gaming A15 with 90Whr Battery AMD Ryzen 7 Octa Core 6800H - (16 GB/1 TB SSD/Windows 11 Home/6...,"1,03,000"
DELL Inspiron Intel Core i3 11th Gen 1115G4 - (8 GB/512 GB SSD/Windows 11 Home) Inspiron 3511 Thin and...,"33,999"
Lenovo Ideapad Intel Celeron Dual Core N4020 - (4 GB/64 GB EMMC Storage/Chrome OS) 11IGL05 Chromebook,"15,990"
Lenovo IdeaPad Slim1 AMD Ryzen 5 Hexa Core 5500U - (8 GB/512 GB SSD/Windows 11 Home) 15ACL6 | 15ACL7 T...,"35,990"
HP Intel Core i3 11th Gen 1115G4 - (8 GB/512 GB SSD/Windows 10 Home) 15s-FR2006TU Thin and Light Lapto...,"36,699"
ASUS ROG Zephyrus G15 (2022) with 90Whr Battery AMD Ryzen 7 Octa Core 6800HS - (16 GB/1 TB SSD/Windows...,"1,23,830"
Lenovo IdeaPad Slim 5 Intel Core Ultra 5 125H - (16 GB/1 TB SSD/Windows 11 Home) 16IMH9 Laptop,"78,990"
Acer Aspire 7 Intel Core i5 12th Gen 12450H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA Ge...,"50,990"
ASUS VivoBook Gaming Intel Core i5 9th Gen 9300H - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home/4 GB Grap...,"72,500"
HP Intel Celeron Dual Core - (8 GB/256 GB SSD/Windows 11 Home) 14s- dq3032tu Thin and Light Laptop,"28,150"
MICROSOFT Laptop Go 3 Intel Core i5 12th Gen 1235U - (16 GB/256 GB SSD/Windows 11 Home) XKQ-00046 Thin...,"99,990"
Infinix X2 Slim Series Intel Core i5 11th Gen 1155G7 - (8 GB/512 GB SSD/Windows 11 Home) XL23 Thin and...,"28,990"
Lenovo IdeaPad 3 Intel Core i7 12th Gen 1255U - (16 GB/512 GB SSD/Windows 11 Home) 15IAU7 Thin and Lig...,"59,990"
Lenovo IdeaPad Slim 5 Intel Core i5 13th Gen 13500H - (16 GB/512 GB SSD/Windows 11 Home) 16IRL8 Thin a...,"70,990"
ASUS ROG Strix G17 (2021) AMD Ryzen 9 Octa Core AMD R9-5900HX - (16 GB/1 TB SSD/Windows 10 Home/6 GB G...,"1,24,990"
Lenovo Lenovo IdeaPad Gaming 3 Intel Intel Core i5 11th Gen 11300H - (8 GB/1 TB HDD/256 GB SSD/Windows...,"63,390"
Lenovo IdeaPad Slim 3 AMD Ryzen 7 Octa Core 5700U - (16 GB/512 GB SSD/Windows 11 Home) 15ALC6 Thin and...,"46,990"
Lenovo IdeaPad Slim 5 Intel Core i5 12th Gen 12450H - (16 GB/512 GB SSD/Windows 11 Home) 14IAH8 Thin a...,"61,990"
ASUS Intel Hexa Core i5 - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX Optimus NV...,"50,990"
MSI Thin A15 AMD Ryzen 5 Hexa Core 7535HS - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeF...,"65,990"
Lenovo Intel Core i3 11th Gen 1115G4 - (4 GB/256 GB SSD/Windows 10 Home) V15 ITL G2 Thin and Light Lap...,"34,031"
ASUS Vivobook S 14 Flip AMD Ryzen 5 Hexa Core R5-5600H - (8 GB/512 GB SSD/Windows 11 Home) TN3402QA-LZ...,"56,990"
Lenovo IdeaPad Slim 3 Intel Core i3 12th Gen 1215U - (8 GB/256 GB SSD/Windows 11 Home) 15IAU7 Thin and...,"29,990"
Lenovo IdeaPad Slim 3 Intel Core i5 12th Gen 1235U - (8 GB/512 GB SSD/Windows 11 Home) 15IAU7 Thin and...,"46,990"
DELL Latitude Intel Core i3 11th Gen 1115G4 - (8 GB/512 GB SSD/Windows 11 Pro) 3520 Laptop,"34,990"
MSI Katana GF66 Intel Core i5 12th Gen 12450H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA ...,"72,990"
Lenovo IdeaPad Slim 1 AMD Ryzen 3 Quad Core 7320U - (8 GB/512 GB SSD/Windows 11 Home) 15AMN7 Thin and ...,"30,990"
Lenovo Ideapad Intel Celeron Dual Core N4020 - (4 GB/64 GB EMMC Storage/Chrome OS) 11IGL05 Chromebook,"15,990"
Acer Aspire 5 Intel Core i5 13th Gen - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce R...,"52,990"
ASUS Asus Vivobook 15X OLED AMD Ryzen 7 Octa Core 7730U - (16 GB/512 GB SSD/Windows 11 Home) M3504YA-L...,"62,950"
MSI Pulse 17 AI Intel Core Ultra 9 185H - (32 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVIDIA GeForce...,"1,89,990"
Lenovo LOQ Intel Core i7 13th Gen 13650HX - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeF...,"92,990"
Lenovo IdeaPad Slim 5 Intel Core Ultra 5 125H - (16 GB/1 TB SSD/Windows 11 Home) 16IMH9 Laptop,"78,990"
Acer Aspire 7 Intel Core i5 12th Gen 12450H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA Ge...,"50,990"
HP Intel Core i7 13th Gen 1355U - (16 GB/1 TB SSD/Windows 11 Home) 14-ew0153TU Thin and Light Laptop,"99,990"
MSI Modern 14 Intel Core i7 12th Gen 1255U - (8 GB/512 GB SSD/Windows 11 Home) Modern 14 C12M-670IN Th...,"47,990"
Lenovo IdeaPad 3 Intel Core i7 12th Gen 1255U - (16 GB/512 GB SSD/Windows 11 Home) 15IAU7 Thin and Lig...,"59,990"
ASUS ROG Strix Scar 16 (2024) Intel Core i9 14th Gen 14900HX - (32 GB/2 TB SSD/Windows 11 Home/16 GB G...,"3,29,046"
